annualinc,collections,delinq,inq,openacc,dti,pubrec,lstatus,applytype_INDIVIDUAL,homeowner_MORTGAGE,homeowner_RENT,homeowner_OWN,term_36 months,vstatus_Not Verified,vstatus_Verified
51.0,0,0,0,11,8.28,1,On Time,1,0,1,0,1,0,1
84.0,0,3,1,12,13.77,0,On Time,1,1,0,0,1,1,0
25.0,0,0,0,7,22.85,1,On Time,1,1,0,0,1,0,0
85.0,0,0,0,19,23.21,0,On Time,1,1,0,0,1,0,1
150.0,0,3,3,10,21.12,0,On Time,1,0,1,0,0,0,1
105.0,0,0,0,21,20.32,0,On Time,1,1,0,0,0,1,0
86.0,0,0,0,22,15.45,1,On Time,1,1,0,0,1,1,0
48.0,0,0,2,8,19.88,0,On Time,1,1,0,0,1,1,0
126.639,0,0,0,13,19.81,0,On Time,1,1,0,0,1,1,0
195.0,0,0,3,12,11.88,1,On Time,1,1,0,0,1,0,0
40.0,0,0,1,5,18.12,1,On Time,1,0,1,0,1,1,0
54.0,0,0,0,11,22.73,0,On Time,1,1,0,0,0,0,0
150.0,0,0,3,19,9.91,0,On Time,1,0,0,1,0,0,0
50.0,0,1,0,9,31.4,0,On Time,0,0,0,1,0,0,1
65.0,0,0,1,9,32.09,0,On Time,1,1,0,0,0,1,0
80.0,0,0,1,13,29.85,1,On Time,1,1,0,0,1,1,0
90.0,0,0,0,7,3.29,0,On Time,1,1,0,0,0,1,0
117.993,0,0,0,22,31.13,0,On Time,1,1,0,0,1,0,0
37.0,0,1,1,8,21.73,0,On Time,1,0,0,1,1,0,0
77.597,0,0,1,10,8.95,0,On Time,1,1,0,0,1,0,0
44.0,0,0,1,6,22.83,0,On Time,1,1,0,0,1,0,0
45.0,0,0,1,17,21.95,1,On Time,1,0,1,0,1,0,0
84.0,0,0,1,10,10.73,2,On Time,1,0,0,1,0,0,1
58.0,0,0,2,10,15.79,0,On Time,1,0,1,0,0,0,0
32.76,0,0,2,14,7.73,0,On Time,1,0,1,0,1,0,0
56.0,0,2,0,12,29.9,1,On Time,1,0,1,0,0,0,1
70.0,0,1,0,17,18.91,0,On Time,1,1,0,0,1,0,1
25.0,0,0,0,42,27.56,0,On Time,1,0,1,0,1,0,0
120.0,0,0,1,16,20.39,0,On Time,1,1,0,0,1,1,0
80.0,0,0,0,10,5.04,0,On Time,1,0,1,0,1,0,1
220.0,0,0,3,13,14.58,0,On Time,1,1,0,0,1,1,0
54.45,0,0,0,10,16.48,0,On Time,1,0,1,0,1,0,0
160.0,0,0,0,11,5.84,1,On Time,1,1,0,0,0,0,0
78.0,0,0,1,16,10.06,0,On Time,1,1,0,0,1,0,0
116.9,0,0,0,19,20.72,0,On Time,1,1,0,0,1,0,1
54.0,0,1,0,10,15.24,0,On Time,1,0,1,0,1,1,0
40.0,0,1,0,6,17.64,1,On Time,1,0,1,0,1,0,0
69.9654,0,0,0,11,15.52,0,On Time,1,1,0,0,0,0,1
83.5,0,1,3,17,17.66,0,Risky,1,1,0,0,0,0,0
104.0,0,0,0,19,15.78,0,On Time,1,1,0,0,0,1,0
49.0,0,0,2,22,12.05,0,On Time,1,0,1,0,1,0,0
60.0,0,0,0,14,22.54,0,On Time,1,0,1,0,0,1,0
59.0,0,0,0,12,14.5,0,On Time,1,0,1,0,1,0,1
125.0,0,2,0,8,8.89,0,On Time,1,1,0,0,1,1,0
30.0,0,0,1,14,21.24,0,On Time,1,0,1,0,1,1,0
160.0,0,1,1,8,9.17,0,On Time,1,1,0,0,0,0,1
65.0,0,0,1,14,16.93,0,On Time,1,1,0,0,0,0,0
39.62,0,0,0,15,15.52,0,On Time,1,1,0,0,0,1,0
80.0,0,0,0,11,14.28,0,On Time,1,0,0,1,1,0,0
79.0,0,0,1,12,26.05,1,On Time,1,0,1,0,1,0,1
50.0,0,0,0,9,18.14,0,On Time,1,0,1,0,1,0,0
65.0,0,0,0,17,22.15,0,On Time,1,0,1,0,1,0,1
45.0,0,0,3,7,30.53,0,On Time,1,0,1,0,0,0,0
36.0,0,0,0,11,20.83,0,On Time,1,0,1,0,1,0,0
150.0,0,0,1,21,11.2,0,On Time,1,1,0,0,1,0,0
38.148,0,0,0,12,24.32,0,On Time,1,0,1,0,1,1,0
100.0,0,0,0,19,13.21,0,Risky,1,1,0,0,0,0,0
150.0,0,0,0,11,23.32,2,On Time,1,1,0,0,0,0,0
205.0,0,0,0,16,12.73,0,On Time,1,0,1,0,1,0,1
95.0,0,0,0,12,16.17,0,On Time,1,1,0,0,1,0,1
60.0,0,0,1,12,31.6,0,Risky,1,0,1,0,0,0,1
120.0,0,0,1,14,9.71,0,On Time,1,1,0,0,1,0,0
75.0,0,0,1,13,27.52,1,On Time,1,0,1,0,0,0,1
120.0,0,1,2,28,22.72,0,On Time,1,1,0,0,1,0,0
65.0,0,0,0,10,12.24,0,On Time,1,1,0,0,1,1,0
65.0,0,0,1,8,27.12,0,On Time,1,0,1,0,1,0,0
65.0,0,1,0,6,16.71,0,On Time,1,0,1,0,0,0,0
59.351,0,0,1,10,16.78,0,On Time,1,1,0,0,0,0,1
31.0,0,0,0,7,22.88,0,On Time,1,1,0,0,1,1,0
31.0,0,0,0,14,26.71,0,On Time,1,0,0,1,0,0,0
90.0,0,0,0,14,18.83,0,On Time,1,1,0,0,0,0,0
45.0,0,3,1,9,22.75,1,On Time,1,0,1,0,1,0,0
40.0,0,0,0,12,31.74,1,On Time,1,0,1,0,0,0,0
85.0,0,0,1,13,11.75,0,On Time,1,1,0,0,1,1,0
68.0,0,0,0,9,10.23,0,On Time,1,0,0,1,1,0,1
68.0,0,0,2,11,13.71,0,On Time,1,0,1,0,1,0,1
34.0,0,1,0,10,22.34,0,On Time,1,0,0,1,1,1,0
50.0,0,0,1,25,37.13,0,On Time,1,1,0,0,0,1,0
89.0,0,1,0,7,14.04,0,On Time,1,1,0,0,0,0,1
13.0,0,0,1,16,38.41,0,On Time,1,0,1,0,1,1,0
60.0,0,0,0,8,18.56,0,On Time,1,1,0,0,1,1,0
78.0,0,0,1,6,12.62,0,On Time,1,0,1,0,1,0,0
50.0,0,0,1,12,28.47,0,On Time,1,0,0,1,0,0,0
45.0,0,0,0,15,32.08,0,On Time,1,0,0,1,1,0,0
63.0,0,3,1,8,19.68,0,On Time,1,1,0,0,0,1,0
150.0,0,1,1,12,10.02,0,On Time,1,1,0,0,0,0,0
93.6,0,0,3,5,17.81,0,On Time,1,0,1,0,0,0,1
52.0,0,2,0,11,17.47,0,On Time,1,1,0,0,0,1,0
58.0,0,0,0,5,20.88,1,On Time,1,0,1,0,0,0,0
60.0,0,0,0,13,38.96,0,On Time,1,0,1,0,1,0,0
85.8,0,0,0,9,22.21,0,On Time,1,1,0,0,0,0,1
34.0,0,0,0,9,21.6,0,On Time,1,0,1,0,0,0,1
96.0,0,0,1,5,10.28,0,On Time,1,0,1,0,0,0,0
42.0,0,0,0,12,10.94,0,On Time,1,1,0,0,1,1,0
60.0,0,0,1,18,26.78,0,On Time,1,0,0,1,1,1,0
40.0,0,0,1,11,29.73,1,On Time,1,0,1,0,1,1,0
140.0,0,0,1,18,23.46,1,On Time,1,1,0,0,1,1,0
67.0,0,0,0,12,27.06,0,On Time,1,0,0,1,1,0,0
25.0,0,0,1,7,9.27,0,On Time,1,0,1,0,1,1,0
119.653,0,0,1,13,3.75,0,On Time,1,0,0,1,0,0,0
95.0,0,0,2,8,12.72,0,On Time,1,1,0,0,0,0,1
65.0,0,2,1,16,30.9,0,On Time,1,0,1,0,0,0,0
60.0,0,3,0,8,17.9,0,On Time,1,1,0,0,1,1,0
57.0,0,3,0,10,12.3,0,On Time,1,1,0,0,1,1,0
53.0,0,3,1,11,9.83,1,On Time,1,1,0,0,0,0,1
290.0,0,0,2,9,8.36,1,On Time,1,1,0,0,0,0,1
95.896,0,0,0,14,14.94,0,On Time,1,1,0,0,1,0,0
40.0,0,0,1,17,13.22,0,On Time,1,1,0,0,1,1,0
30.0,0,0,0,8,14.32,0,On Time,1,1,0,0,1,1,0
98.0,0,0,0,5,6.23,0,On Time,1,0,1,0,1,1,0
84.0,0,0,1,13,21.44,1,Risky,1,0,1,0,1,0,0
62.0,0,0,0,10,33.18,0,On Time,1,1,0,0,0,0,0
65.0,0,0,3,3,7.86,0,On Time,1,0,0,1,1,0,0
200.0,0,0,5,11,7.8,1,On Time,1,1,0,0,1,0,1
65.0,0,0,0,11,28.04,0,On Time,1,1,0,0,0,0,1
98.0,0,0,0,15,15.93,0,On Time,1,1,0,0,1,0,0
150.0,0,0,1,15,18.1,0,On Time,1,0,1,0,0,0,0
50.0,0,0,0,6,26.55,0,On Time,1,0,0,1,0,0,1
66.65,0,0,1,10,10.55,0,On Time,1,1,0,0,0,0,0
98.843,0,0,0,11,17.14,0,On Time,1,1,0,0,1,0,1
68.0,0,0,1,6,4.01,0,On Time,1,1,0,0,1,1,0
140.0,0,0,2,14,14.48,0,On Time,1,1,0,0,1,0,0
500.0,0,0,0,12,5.16,0,On Time,1,1,0,0,1,0,1
85.4,0,0,0,12,19.32,0,On Time,1,1,0,0,0,0,0
125.0,0,0,2,11,25.91,0,On Time,1,0,1,0,1,0,0
22.0,0,0,2,8,23.19,0,On Time,1,0,0,1,1,0,0
22.5,0,0,0,8,19.09,0,On Time,1,0,1,0,1,1,0
40.0,0,0,0,9,8.73,0,On Time,1,1,0,0,1,0,0
42.0,0,1,2,16,25.77,1,On Time,1,1,0,0,0,1,0
30.0,0,2,2,11,18.12,0,Risky,1,0,1,0,1,1,0
50.0,0,0,0,25,22.04,0,On Time,1,1,0,0,0,1,0
41.4,0,0,1,14,22.78,0,On Time,1,0,0,1,1,0,1
73.0,0,0,0,12,14.07,0,On Time,1,1,0,0,0,1,0
78.0,0,0,1,8,11.88,0,On Time,1,0,1,0,1,0,0
39.0,0,2,0,4,20.49,0,On Time,1,0,1,0,1,1,0
55.0,0,0,0,10,17.13,0,On Time,1,1,0,0,1,1,0
110.0,0,0,1,3,5.22,0,On Time,1,0,1,0,0,1,0
275.0,0,0,2,8,8.45,0,On Time,1,1,0,0,1,0,1
82.0,0,0,0,24,13.42,1,On Time,1,1,0,0,1,0,0
100.0,0,0,0,9,10.56,0,On Time,1,0,1,0,1,1,0
51.0,0,1,1,14,12.42,0,On Time,1,1,0,0,1,0,0
52.1,0,0,1,22,29.16,0,On Time,1,1,0,0,0,1,0
70.0,0,0,0,6,19.32,0,On Time,1,1,0,0,0,0,0
34.32,0,0,0,11,28.71,1,On Time,1,1,0,0,0,0,1
84.0,0,0,0,8,5.03,0,On Time,1,0,1,0,1,0,1
60.0,0,0,1,10,15.64,0,Risky,1,0,1,0,1,1,0
52.0,0,0,0,7,30.81,0,On Time,1,0,1,0,0,0,0
88.2,0,0,1,17,5.63,0,On Time,1,1,0,0,0,1,0
67.0,0,0,0,11,9.8,0,On Time,1,1,0,0,1,1,0
36.0,0,0,0,7,16.67,8,On Time,1,0,0,1,1,0,0
80.0,0,2,2,11,23.55,0,On Time,1,1,0,0,1,0,1
112.0,0,0,0,24,29.34,0,On Time,1,1,0,0,1,0,1
110.0,0,1,0,10,7.29,2,On Time,1,0,1,0,1,0,1
28.0,0,0,0,15,13.37,1,On Time,1,0,1,0,1,0,0
80.0,0,0,0,13,17.27,0,On Time,1,1,0,0,1,1,0
48.0,0,0,1,5,15.95,0,On Time,1,1,0,0,1,0,0
80.0,0,0,0,18,22.85,0,On Time,1,0,1,0,1,0,1
52.0,0,0,3,5,31.25,0,On Time,1,1,0,0,1,1,0
28.5,0,0,3,5,25.05,0,On Time,1,0,1,0,1,0,0
50.0,0,0,1,9,15.93,0,On Time,1,0,1,0,0,0,0
95.5,0,1,0,7,18.31,0,On Time,1,1,0,0,0,0,0
45.0,0,0,3,14,18.68,1,On Time,1,1,0,0,1,0,1
75.0,0,1,0,19,29.82,0,On Time,1,0,0,1,1,0,0
43.5,0,0,2,17,32.11,0,On Time,1,0,1,0,0,1,0
44.0,0,0,2,15,19.5,0,On Time,1,0,0,1,1,1,0
21.559,0,0,0,17,15.4,0,On Time,0,0,1,0,0,0,1
70.0,0,0,1,16,27.7,0,On Time,1,1,0,0,1,1,0
26.0,0,0,0,7,10.02,0,On Time,1,0,1,0,1,0,0
70.0,0,0,0,12,26.05,0,On Time,1,0,1,0,1,1,0
280.0,0,0,0,14,7.66,0,On Time,1,1,0,0,1,1,0
90.0,0,0,1,25,23.92,0,On Time,1,0,1,0,1,0,1
46.176,0,0,2,9,21.39,0,On Time,1,1,0,0,0,0,1
90.0,0,1,0,15,16.81,0,On Time,1,1,0,0,0,0,0
43.0,0,0,0,24,24.06,0,On Time,1,0,1,0,1,0,0
182.0,0,0,0,34,20.05,0,On Time,1,1,0,0,1,0,0
96.0,0,0,4,20,18.4,0,On Time,1,1,0,0,0,1,0
60.0,0,0,0,13,13.38,1,On Time,1,1,0,0,1,1,0
59.0,0,0,2,14,19.89,1,On Time,1,0,0,1,1,0,0
40.0,0,1,1,7,24.87,1,Risky,1,0,1,0,1,0,0
855.0,0,1,0,9,2.69,0,On Time,1,1,0,0,1,0,0
60.0,0,0,0,15,28.22,0,On Time,1,1,0,0,1,0,0
100.0,0,0,0,24,23.87,0,On Time,1,1,0,0,1,1,0
33.0,0,0,1,7,23.31,0,On Time,1,1,0,0,0,0,1
59.0,0,0,0,6,19.81,0,On Time,1,1,0,0,0,0,0
120.0,0,0,1,10,6.38,0,On Time,1,0,1,0,1,1,0
42.0,0,0,4,10,15.26,0,On Time,1,0,1,0,1,0,1
100.0,0,0,1,14,11.32,0,On Time,1,1,0,0,1,0,0
52.0,0,6,0,3,14.77,0,On Time,1,0,1,0,1,0,1
50.0,0,0,1,22,25.82,0,On Time,1,0,0,1,1,0,1
64.0,0,0,0,6,11.42,0,On Time,1,1,0,0,1,1,0
65.0,0,0,0,12,16.36,0,On Time,1,0,1,0,1,1,0
38.0,0,0,1,5,13.22,0,On Time,1,1,0,0,0,1,0
65.0,0,0,1,11,19.23,0,On Time,1,0,1,0,1,0,0
60.0,0,0,0,16,29.88,0,On Time,1,1,0,0,0,0,0
79.0,0,0,0,9,24.12,0,On Time,1,1,0,0,0,0,1
50.0,0,0,1,13,17.14,0,On Time,1,0,1,0,1,1,0
110.0,0,0,1,8,10.05,0,On Time,1,0,1,0,1,0,1
46.0,0,0,0,7,8.27,0,On Time,1,0,1,0,0,1,0
120.0,0,0,0,11,10.68,0,On Time,1,1,0,0,1,0,1
120.0,0,1,0,6,4.56,0,On Time,1,0,0,1,1,0,0
66.0,0,0,2,7,15.99,0,On Time,1,0,0,1,0,0,0
37.1195,0,0,0,11,38.57,0,On Time,1,1,0,0,0,0,0
51.0,0,0,0,6,13.39,1,On Time,1,1,0,0,1,1,0
34.0,0,0,1,9,29.47,0,On Time,1,1,0,0,1,0,0
36.0,0,0,1,10,23.37,0,On Time,1,0,1,0,1,0,0
67.0,0,0,1,29,27.14,0,On Time,1,1,0,0,1,0,0
150.0,0,0,0,8,10.9,4,On Time,1,1,0,0,1,0,1
53.0,0,0,1,25,19.15,0,On Time,1,1,0,0,1,1,0
54.0,0,2,3,14,17.49,0,On Time,1,0,1,0,1,0,0
100.0,0,0,1,12,25.97,2,On Time,1,0,1,0,0,0,0
42.0,0,0,1,12,21.77,0,On Time,1,1,0,0,1,1,0
82.5,0,0,1,9,12.93,0,On Time,1,0,1,0,1,1,0
60.0,0,0,0,17,15.14,0,On Time,1,1,0,0,0,1,0
400.0,0,0,2,11,9.37,0,Risky,1,1,0,0,1,0,1
35.0,0,1,0,5,23.29,0,On Time,1,0,1,0,1,1,0
60.0,1,0,0,11,13.2,1,On Time,1,1,0,0,1,0,0
45.0,0,0,0,5,15.11,0,On Time,1,1,0,0,0,0,0
96.5,0,0,2,16,13.37,1,On Time,1,1,0,0,1,0,0
127.207,0,1,0,5,22.98,0,On Time,1,0,1,0,1,0,0
87.0,0,2,1,16,16.79,0,On Time,1,0,0,1,0,0,1
60.0,0,0,3,11,25.55,0,On Time,1,0,1,0,1,0,0
36.0,0,0,1,14,28.07,1,On Time,1,1,0,0,0,0,0
95.0,0,0,0,12,15.13,0,On Time,1,0,1,0,1,0,1
180.0,0,0,0,28,15.41,0,On Time,1,1,0,0,0,1,0
63.0,0,0,1,15,9.77,0,On Time,1,0,1,0,1,0,0
51.0,0,0,1,8,12.33,1,On Time,1,0,1,0,1,0,0
90.0,0,1,1,12,23.27,0,On Time,1,1,0,0,0,1,0
95.0,0,0,0,19,22.61,0,On Time,1,1,0,0,0,0,1
65.0,1,0,0,8,20.81,0,On Time,1,0,0,1,1,0,0
48.0,0,0,0,10,12.38,0,On Time,1,0,1,0,1,0,1
120.0,0,0,2,7,7.77,0,On Time,1,1,0,0,1,0,0
50.0,0,0,1,7,16.09,0,On Time,1,0,1,0,1,1,0
93.0,0,2,0,14,18.37,0,On Time,1,1,0,0,0,1,0
58.0,0,0,0,9,17.98,1,On Time,1,1,0,0,0,1,0
54.0,0,0,0,5,15.6,0,On Time,1,1,0,0,0,0,0
104.78,0,0,0,10,5.9,0,On Time,1,1,0,0,1,1,0
50.0,0,0,0,11,10.01,0,On Time,1,1,0,0,0,0,0
75.0,0,0,0,17,39.6,0,On Time,1,1,0,0,1,0,0
46.8,0,0,0,14,18.51,0,On Time,1,1,0,0,1,0,0
80.0,0,2,0,4,10.79,0,On Time,1,1,0,0,0,0,0
80.0,0,0,4,15,9.0,0,On Time,1,0,1,0,1,1,0
28.8,0,1,0,11,25.96,0,On Time,1,0,1,0,1,1,0
32.0,0,1,1,5,4.69,0,Risky,1,1,0,0,0,0,0
110.0,0,0,0,8,10.31,0,On Time,1,1,0,0,1,1,0
75.0,0,1,0,10,12.85,0,On Time,1,1,0,0,1,1,0
50.0,0,0,3,9,24.34,0,On Time,1,1,0,0,1,1,0
55.0,0,0,2,20,14.42,1,On Time,1,0,1,0,1,0,0
25.0,0,0,1,7,16.13,0,On Time,1,0,1,0,1,1,0
120.0,0,1,0,14,17.24,0,On Time,1,1,0,0,1,0,1
55.0,0,0,0,8,9.8,0,On Time,1,1,0,0,0,0,0
49.712,0,1,0,16,29.99,0,On Time,1,1,0,0,1,1,0
35.0,0,0,0,15,21.33,0,On Time,1,0,1,0,1,0,1
60.0,0,0,4,6,9.7,0,On Time,1,0,1,0,1,0,1
85.831,0,0,0,27,31.54,0,On Time,1,0,1,0,0,1,0
40.0,0,1,0,7,15.96,1,On Time,1,0,1,0,1,1,0
35.0,0,0,0,3,10.39,0,On Time,1,0,0,1,1,0,1
52.0,0,0,0,12,23.49,0,On Time,1,1,0,0,1,1,0
43.0,0,0,0,8,29.16,1,On Time,1,1,0,0,1,0,1
65.0,0,0,1,8,24.52,0,On Time,1,1,0,0,0,1,0
64.0,0,0,1,17,23.63,0,On Time,1,0,0,1,1,0,0
61.0,0,0,1,12,26.15,0,On Time,1,1,0,0,0,0,1
167.9,0,0,0,18,16.28,0,On Time,1,0,1,0,1,0,0
32.5,0,0,0,17,18.28,0,On Time,1,1,0,0,1,1,0
72.0,0,0,0,6,20.07,0,On Time,1,0,1,0,1,0,1
100.0,0,0,1,11,8.33,0,On Time,1,1,0,0,1,0,0
150.0,0,0,1,5,2.38,0,On Time,1,0,1,0,1,0,1
72.081,0,0,0,24,15.1,0,On Time,1,0,1,0,1,0,0
55.0,0,0,0,9,12.94,0,On Time,1,0,1,0,1,0,1
135.0,0,2,1,19,10.47,0,On Time,1,1,0,0,1,0,1
40.0,0,0,4,11,18.45,1,On Time,1,0,1,0,1,0,0
122.544,0,0,0,7,15.21,0,On Time,1,1,0,0,1,0,0
85.94,0,0,3,6,20.12,0,Risky,1,1,0,0,0,0,0
33.0,0,0,1,8,27.53,0,On Time,1,0,0,1,1,0,0
39.0,0,0,1,9,24.71,1,On Time,1,1,0,0,1,1,0
75.0,0,0,1,21,34.57,0,On Time,1,1,0,0,1,0,1
43.0,0,0,0,7,18.04,0,On Time,1,0,1,0,1,0,1
90.0,0,0,1,17,20.52,0,Risky,1,1,0,0,1,0,1
93.0,0,0,1,29,28.88,0,On Time,1,1,0,0,1,0,0
100.0,0,1,1,11,5.99,0,On Time,1,0,0,1,1,1,0
65.0,0,1,0,9,28.12,0,Risky,1,0,1,0,0,0,1
40.0,0,0,0,12,17.55,0,On Time,1,1,0,0,1,0,0
145.0,0,0,0,15,20.45,0,On Time,1,1,0,0,0,0,0
45.0,0,0,0,11,35.89,0,On Time,1,0,0,1,1,0,1
40.872,0,0,1,11,33.38,0,On Time,1,1,0,0,1,0,1
38.0,0,0,0,7,37.97,0,On Time,1,0,1,0,0,0,0
40.0,0,0,0,15,26.79,0,On Time,1,1,0,0,1,1,0
95.0,0,0,1,21,22.55,1,On Time,1,1,0,0,1,1,0
47.705,0,0,0,11,38.69,0,On Time,1,0,0,1,0,0,0
59.0,0,0,0,10,30.7,0,On Time,1,1,0,0,0,1,0
163.0,0,0,0,9,12.18,0,On Time,1,1,0,0,1,0,0
77.0,0,2,1,8,10.1,0,On Time,1,0,1,0,1,0,0
200.0,1,3,0,16,17.12,0,On Time,1,1,0,0,1,0,0
200.0,0,1,1,7,1.1,0,On Time,1,0,1,0,1,0,0
56.0,0,0,0,6,15.11,0,On Time,1,0,1,0,0,0,0
77.0527,0,0,1,10,19.17,0,On Time,1,0,1,0,0,0,1
73.0,0,0,0,17,20.06,0,On Time,1,0,1,0,0,0,0
105.0,0,0,0,4,15.87,0,On Time,1,1,0,0,1,0,1
108.0,0,0,0,8,19.49,0,On Time,1,1,0,0,0,0,1
14.0,0,0,0,9,17.5,0,On Time,1,0,0,1,1,1,0
50.232,0,1,0,18,24.49,0,On Time,1,0,1,0,1,0,1
32.0,0,2,0,4,27.27,0,On Time,1,0,1,0,1,1,0
53.0,0,0,0,16,12.64,0,On Time,1,1,0,0,0,0,0
130.0,0,0,2,17,35.59,0,On Time,1,1,0,0,1,0,0
52.0,0,0,1,9,22.64,0,On Time,1,0,0,1,0,0,0
56.0,0,0,0,13,20.08,0,On Time,1,0,1,0,1,0,0
36.5,0,0,0,11,29.04,0,On Time,1,0,0,1,1,0,0
85.3,0,0,0,12,13.79,0,On Time,1,0,1,0,1,1,0
78.0,0,0,0,17,24.11,0,On Time,1,1,0,0,0,0,1
121.0,0,0,0,12,15.26,0,On Time,1,1,0,0,0,0,0
47.0,0,0,0,9,29.44,0,On Time,1,1,0,0,0,0,1
72.0,0,0,0,12,33.75,0,On Time,1,0,0,1,0,0,0
25.0,0,0,0,5,8.69,0,On Time,1,1,0,0,1,1,0
98.5,0,0,0,29,19.14,1,On Time,1,1,0,0,0,1,0
40.0,0,0,1,7,24.39,0,On Time,1,0,1,0,1,0,1
61.0,0,0,0,11,25.34,0,On Time,1,0,1,0,0,0,0
100.0,0,0,1,7,9.84,1,On Time,1,1,0,0,1,0,0
120.0,0,0,0,13,6.33,1,On Time,1,0,1,0,1,0,0
37.36387,0,0,1,13,24.78,0,On Time,1,1,0,0,0,0,0
37.0,0,0,0,10,22.77,0,On Time,1,0,1,0,1,1,0
41.5,0,0,1,9,13.04,0,On Time,1,0,1,0,1,1,0
63.0,0,0,0,8,16.69,0,On Time,1,1,0,0,0,0,1
42.0,0,0,2,9,17.24,0,On Time,1,1,0,0,1,0,1
115.0,0,0,0,16,8.86,1,On Time,1,1,0,0,0,0,1
130.0,0,0,0,8,3.96,0,On Time,1,0,1,0,1,0,0
27.5,0,0,1,2,4.23,0,On Time,1,1,0,0,1,1,0
59.189,0,0,0,7,3.81,1,On Time,1,1,0,0,1,1,0
40.0,0,0,0,18,18.51,0,On Time,1,0,1,0,1,1,0
45.0,0,0,0,10,25.87,0,On Time,1,1,0,0,1,0,0
157.0,0,0,0,16,13.35,0,On Time,1,0,0,1,0,0,1
109.0,0,0,0,12,13.95,0,On Time,1,1,0,0,1,1,0
64.04,0,0,0,9,20.18,1,On Time,1,0,1,0,0,1,0
41.501,0,0,0,8,12.9,0,On Time,1,0,1,0,1,0,0
67.0,0,0,0,9,9.56,1,On Time,1,0,0,1,1,0,0
156.0,0,0,1,10,9.43,0,On Time,1,1,0,0,0,0,1
110.0,0,0,0,17,27.18,0,On Time,1,0,1,0,1,1,0
76.0,0,0,0,17,21.54,0,On Time,1,1,0,0,1,1,0
290.0,0,1,1,13,9.75,3,On Time,1,1,0,0,1,0,0
34.0,0,0,0,7,23.89,0,On Time,1,1,0,0,1,0,1
230.0,0,0,0,5,9.21,0,On Time,1,0,1,0,1,0,1
36.0,0,1,1,8,17.43,2,On Time,1,0,0,1,0,0,1
79.0,0,0,4,8,21.37,1,On Time,1,0,0,1,1,1,0
172.323,1,1,0,26,32.92,0,On Time,1,1,0,0,0,0,0
68.0,0,1,0,13,17.2,0,On Time,1,0,0,1,1,1,0
103.0,0,0,1,13,21.85,0,On Time,1,1,0,0,0,0,1
40.0,0,0,0,7,21.6,0,On Time,1,0,1,0,1,1,0
105.0,0,5,0,9,6.48,0,On Time,1,0,1,0,1,1,0
95.0,0,0,0,14,29.33,0,On Time,1,1,0,0,0,0,1
82.0,0,1,2,19,25.45,0,On Time,1,1,0,0,1,0,0
52.272,0,0,0,10,22.93,0,On Time,1,0,1,0,1,0,0
53.0,0,0,1,10,8.31,0,On Time,1,1,0,0,0,1,0
140.0,0,0,0,14,13.85,0,On Time,1,1,0,0,0,0,0
75.0,0,0,0,6,18.26,0,On Time,1,1,0,0,0,0,1
55.0,0,0,0,12,19.88,0,On Time,1,1,0,0,0,0,0
72.0,0,0,2,8,10.38,0,On Time,1,0,1,0,1,0,1
98.007,0,0,0,8,7.01,0,On Time,1,1,0,0,1,1,0
130.0,0,0,1,12,22.62,0,On Time,1,1,0,0,1,1,0
24.0,0,0,2,7,15.75,0,On Time,1,0,1,0,1,1,0
120.0,0,0,0,14,20.23,0,On Time,1,1,0,0,0,0,1
42.0,0,1,0,8,3.28,0,On Time,1,1,0,0,1,0,1
105.0,0,0,0,9,6.33,0,On Time,1,0,1,0,1,1,0
72.0,0,0,0,16,29.32,0,On Time,1,1,0,0,0,0,1
67.0,0,1,1,7,12.0,0,On Time,1,0,0,1,1,1,0
65.0,0,0,3,18,13.81,0,On Time,1,1,0,0,0,0,1
95.0,0,0,2,9,21.0,1,On Time,1,1,0,0,0,0,1
55.0,0,0,0,6,9.12,1,On Time,1,0,1,0,1,1,0
99.0,0,0,0,8,13.82,0,On Time,1,1,0,0,1,1,0
65.0,0,0,0,4,4.82,1,On Time,1,0,1,0,0,0,1
52.5,0,0,0,8,4.59,1,On Time,1,0,1,0,1,0,1
275.0,0,0,0,7,19.05,0,On Time,1,0,1,0,1,0,0
85.0,0,0,1,16,16.91,0,On Time,1,1,0,0,0,0,1
40.0,0,0,1,10,25.41,0,On Time,1,0,1,0,1,0,1
78.47,0,2,0,11,12.72,0,On Time,1,1,0,0,1,1,0
64.0,0,0,1,14,22.36,0,On Time,1,1,0,0,0,0,0
47.0,0,0,2,12,15.81,2,On Time,1,0,1,0,0,0,0
56.576,0,0,0,9,16.25,0,On Time,1,1,0,0,0,0,0
62.0,0,0,0,11,16.76,0,On Time,1,0,1,0,1,1,0
33.0,0,0,0,14,24.76,0,On Time,1,0,1,0,1,1,0
52.0,0,0,1,7,19.69,0,On Time,1,0,1,0,0,0,1
79.0,0,1,4,18,29.94,1,On Time,1,1,0,0,0,0,1
61.0,0,0,0,20,12.59,0,On Time,1,1,0,0,1,0,1
125.0,0,1,0,7,15.71,0,On Time,1,1,0,0,1,0,0
65.0,0,0,2,8,19.37,0,On Time,1,0,1,0,1,0,0
100.0,0,0,0,8,6.42,0,On Time,1,1,0,0,1,1,0
30.0,0,0,2,8,2.0,0,On Time,1,0,1,0,1,0,1
40.15,0,0,1,18,20.15,0,On Time,1,1,0,0,1,0,1
