annualinc,applytype,collections,delinq,inq,openacc,dti,pubrec,homeowner,term,vstatus,lstatus
97.0,INDIVIDUAL,0,1,0,9,23.02,0,MORTGAGE,36 months,Verified,On Time
35.0,INDIVIDUAL,0,0,0,24,31.21,0,RENT,60 months,Verified,On Time
26.0,INDIVIDUAL,0,0,0,14,24.07,0,RENT,36 months,Verified,On Time
72.0,INDIVIDUAL,0,1,0,9,18.0,1,MORTGAGE,36 months,Source Verified,On Time
52.0,INDIVIDUAL,0,0,0,11,26.22,0,RENT,60 months,Source Verified,On Time
65.0,INDIVIDUAL,0,0,1,16,22.03,0,MORTGAGE,36 months,Not Verified,On Time
70.0,INDIVIDUAL,0,0,0,9,18.33,0,MORTGAGE,36 months,Source Verified,On Time
59.0,INDIVIDUAL,0,0,0,18,21.44,0,OWN,36 months,Verified,On Time
140.0,INDIVIDUAL,0,1,0,6,8.23,0,RENT,60 months,Source Verified,On Time
36.5,INDIVIDUAL,0,0,0,11,26.73,0,MORTGAGE,60 months,Source Verified,On Time
70.0,INDIVIDUAL,0,0,0,11,14.73,0,MORTGAGE,36 months,Source Verified,Risky
100.0,INDIVIDUAL,0,2,0,15,21.78,0,MORTGAGE,36 months,Verified,On Time
72.5,INDIVIDUAL,0,0,5,9,19.27,0,MORTGAGE,36 months,Verified,On Time
120.0,INDIVIDUAL,0,0,0,15,13.74,1,MORTGAGE,36 months,Verified,On Time
43.425,INDIVIDUAL,0,0,0,15,12.3,0,MORTGAGE,60 months,Source Verified,On Time
52.0,INDIVIDUAL,0,0,0,16,16.04,0,MORTGAGE,36 months,Not Verified,On Time
110.0,INDIVIDUAL,0,0,0,15,26.64,0,MORTGAGE,36 months,Source Verified,On Time
80.0,INDIVIDUAL,0,0,0,8,14.88,0,OWN,36 months,Verified,On Time
52.543,INDIVIDUAL,0,0,1,7,27.96,0,MORTGAGE,36 months,Source Verified,On Time
37.0,INDIVIDUAL,0,0,0,10,27.89,0,MORTGAGE,36 months,Verified,On Time
50.0,INDIVIDUAL,0,0,0,22,24.64,0,MORTGAGE,36 months,Verified,On Time
47.0,INDIVIDUAL,0,1,0,4,10.85,0,OWN,36 months,Source Verified,On Time
25.0,INDIVIDUAL,0,1,0,4,16.56,0,OWN,60 months,Source Verified,On Time
50.0,INDIVIDUAL,0,1,2,12,5.44,0,OWN,36 months,Not Verified,On Time
50.0,INDIVIDUAL,0,0,0,6,31.04,0,RENT,60 months,Verified,On Time
70.0,INDIVIDUAL,0,0,0,9,24.89,0,RENT,36 months,Verified,On Time
359.0,INDIVIDUAL,0,2,0,7,12.0,0,MORTGAGE,36 months,Verified,On Time
40.0,INDIVIDUAL,0,2,0,11,25.19,0,OWN,60 months,Source Verified,On Time
150.0,INDIVIDUAL,0,0,1,7,12.8,0,MORTGAGE,36 months,Not Verified,On Time
45.312,INDIVIDUAL,0,0,0,4,5.35,0,MORTGAGE,36 months,Not Verified,On Time
60.788,INDIVIDUAL,0,0,2,10,33.56,0,RENT,60 months,Verified,On Time
90.0,INDIVIDUAL,0,0,0,13,10.29,0,RENT,60 months,Source Verified,On Time
48.0,INDIVIDUAL,0,3,0,4,4.43,0,MORTGAGE,36 months,Not Verified,On Time
80.0,INDIVIDUAL,0,0,1,7,26.07,0,OWN,36 months,Verified,On Time
40.0,INDIVIDUAL,0,0,0,10,20.73,1,MORTGAGE,60 months,Verified,On Time
153.0,INDIVIDUAL,0,0,2,18,15.15,1,RENT,36 months,Verified,On Time
95.0,INDIVIDUAL,0,0,1,11,31.52,0,OWN,60 months,Source Verified,On Time
50.0,INDIVIDUAL,0,0,0,10,24.84,0,RENT,36 months,Source Verified,On Time
65.0,INDIVIDUAL,0,0,5,15,22.84,0,RENT,60 months,Verified,On Time
32.0,INDIVIDUAL,0,0,1,13,11.31,0,RENT,36 months,Not Verified,On Time
125.0,INDIVIDUAL,0,0,1,9,29.1,0,RENT,36 months,Not Verified,On Time
60.0,INDIVIDUAL,0,0,1,9,11.22,0,RENT,36 months,Not Verified,On Time
96.0,INDIVIDUAL,0,0,0,20,31.78,0,OWN,60 months,Verified,On Time
120.0,INDIVIDUAL,0,1,0,6,2.69,0,MORTGAGE,36 months,Verified,On Time
75.0,INDIVIDUAL,0,0,0,6,11.9,0,MORTGAGE,36 months,Source Verified,On Time
76.5,INDIVIDUAL,0,0,0,10,22.38,0,MORTGAGE,36 months,Source Verified,On Time
53.0,INDIVIDUAL,0,0,3,12,17.62,0,MORTGAGE,36 months,Source Verified,Risky
120.0,INDIVIDUAL,0,0,3,26,15.46,0,RENT,60 months,Verified,On Time
34.0,INDIVIDUAL,0,0,2,15,31.77,0,MORTGAGE,36 months,Not Verified,On Time
49.0,INDIVIDUAL,0,1,2,13,24.56,0,MORTGAGE,36 months,Not Verified,On Time
47.0,INDIVIDUAL,0,0,2,7,3.86,0,RENT,36 months,Not Verified,On Time
120.0,INDIVIDUAL,0,0,3,7,4.45,0,MORTGAGE,36 months,Not Verified,On Time
40.2,INDIVIDUAL,0,0,0,11,18.04,0,MORTGAGE,36 months,Source Verified,Risky
75.0,INDIVIDUAL,0,1,0,11,26.59,0,MORTGAGE,60 months,Source Verified,On Time
83.0,INDIVIDUAL,0,0,0,11,36.6,0,MORTGAGE,60 months,Source Verified,On Time
40.0,INDIVIDUAL,0,0,0,9,14.13,0,MORTGAGE,36 months,Verified,On Time
40.0,INDIVIDUAL,0,0,0,8,17.22,0,MORTGAGE,36 months,Source Verified,On Time
104.0,INDIVIDUAL,0,0,0,7,3.74,2,MORTGAGE,60 months,Verified,On Time
48.0,INDIVIDUAL,0,0,1,12,6.48,0,OWN,36 months,Verified,On Time
65.0,INDIVIDUAL,0,0,2,11,7.13,0,MORTGAGE,60 months,Source Verified,On Time
120.0,INDIVIDUAL,0,0,2,16,6.81,1,MORTGAGE,36 months,Source Verified,On Time
77.325,INDIVIDUAL,0,0,0,15,15.78,0,OWN,36 months,Not Verified,On Time
150.0,INDIVIDUAL,0,1,1,6,5.52,0,MORTGAGE,36 months,Verified,On Time
40.0,INDIVIDUAL,0,2,0,9,20.92,0,MORTGAGE,60 months,Source Verified,On Time
16.5,INDIVIDUAL,0,0,1,8,17.82,1,MORTGAGE,36 months,Source Verified,On Time
62.5,INDIVIDUAL,0,0,0,10,25.36,0,MORTGAGE,36 months,Not Verified,On Time
151.0,INDIVIDUAL,0,0,1,16,10.73,0,OWN,36 months,Not Verified,On Time
96.5,INDIVIDUAL,0,0,0,4,19.33,0,RENT,36 months,Verified,On Time
125.0,INDIVIDUAL,0,2,0,13,16.42,0,MORTGAGE,36 months,Source Verified,On Time
84.0,INDIVIDUAL,0,0,1,9,8.27,0,MORTGAGE,60 months,Source Verified,On Time
32.0,INDIVIDUAL,0,1,0,5,38.63,0,MORTGAGE,36 months,Verified,On Time
56.5,INDIVIDUAL,0,0,2,5,6.13,0,RENT,36 months,Not Verified,On Time
57.25,INDIVIDUAL,0,0,0,14,20.8,0,MORTGAGE,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,2,9,30.7,0,RENT,36 months,Verified,Risky
140.0,INDIVIDUAL,0,1,0,33,11.17,1,MORTGAGE,36 months,Source Verified,On Time
81.861,INDIVIDUAL,0,0,1,14,23.49,0,RENT,60 months,Not Verified,On Time
60.0,INDIVIDUAL,0,0,0,8,24.22,0,RENT,36 months,Verified,On Time
73.0,INDIVIDUAL,0,0,2,14,34.97,0,MORTGAGE,36 months,Source Verified,On Time
121.0,INDIVIDUAL,0,0,0,10,13.86,1,RENT,36 months,Source Verified,On Time
100.0,INDIVIDUAL,0,2,0,12,16.85,0,MORTGAGE,60 months,Source Verified,On Time
135.0,INDIVIDUAL,0,2,0,7,8.13,0,RENT,36 months,Verified,On Time
75.0,INDIVIDUAL,0,0,1,5,3.73,0,OWN,36 months,Verified,On Time
61.0,INDIVIDUAL,0,0,0,16,3.44,0,RENT,36 months,Not Verified,On Time
170.0,INDIVIDUAL,0,0,0,7,5.07,0,MORTGAGE,36 months,Verified,On Time
58.0,INDIVIDUAL,0,0,5,10,16.59,1,MORTGAGE,36 months,Source Verified,On Time
39.0,INDIVIDUAL,0,0,0,5,11.88,0,RENT,36 months,Not Verified,On Time
71.73962,INDIVIDUAL,0,0,0,17,19.45,3,MORTGAGE,60 months,Verified,On Time
125.64,INDIVIDUAL,0,0,0,4,2.51,0,RENT,36 months,Not Verified,On Time
52.0,INDIVIDUAL,0,2,2,9,11.58,0,MORTGAGE,36 months,Verified,Risky
55.0,INDIVIDUAL,0,0,1,9,12.72,0,MORTGAGE,36 months,Source Verified,On Time
102.0,INDIVIDUAL,0,0,1,21,24.98,0,MORTGAGE,36 months,Verified,On Time
130.0,INDIVIDUAL,0,2,2,16,4.2,0,MORTGAGE,60 months,Source Verified,On Time
30.0,INDIVIDUAL,0,0,1,5,14.44,0,RENT,36 months,Not Verified,On Time
165.0,INDIVIDUAL,0,0,0,10,15.36,0,RENT,36 months,Not Verified,On Time
70.0,INDIVIDUAL,0,0,0,18,22.66,1,MORTGAGE,60 months,Not Verified,On Time
80.0,INDIVIDUAL,0,0,0,15,12.53,0,MORTGAGE,36 months,Not Verified,On Time
50.0,INDIVIDUAL,0,0,0,12,7.63,0,RENT,36 months,Source Verified,On Time
45.0,INDIVIDUAL,0,0,0,7,6.91,2,RENT,60 months,Source Verified,On Time
36.0,INDIVIDUAL,0,0,1,10,23.2,0,RENT,36 months,Source Verified,On Time
75.0,INDIVIDUAL,0,0,0,13,21.28,0,MORTGAGE,60 months,Verified,On Time
62.0,INDIVIDUAL,0,0,4,14,23.77,0,RENT,60 months,Verified,Risky
67.0,INDIVIDUAL,0,0,0,6,2.6,1,RENT,36 months,Source Verified,On Time
47.8,INDIVIDUAL,0,0,0,9,22.49,0,RENT,36 months,Source Verified,On Time
32.5,INDIVIDUAL,0,0,0,3,9.71,0,RENT,36 months,Verified,On Time
100.0,INDIVIDUAL,0,0,1,8,16.18,0,RENT,36 months,Not Verified,On Time
38.0,INDIVIDUAL,0,0,0,4,19.63,0,MORTGAGE,60 months,Verified,On Time
20.0,INDIVIDUAL,0,0,1,5,25.99,0,RENT,36 months,Source Verified,Risky
140.0,INDIVIDUAL,0,1,0,7,10.74,0,MORTGAGE,36 months,Source Verified,On Time
111.0,INDIVIDUAL,0,0,0,7,10.71,0,MORTGAGE,36 months,Verified,On Time
44.0,INDIVIDUAL,0,0,0,6,26.08,0,RENT,60 months,Not Verified,On Time
29.12,INDIVIDUAL,0,0,1,9,18.13,0,OWN,36 months,Not Verified,On Time
42.5,INDIVIDUAL,0,0,0,10,16.4,0,MORTGAGE,36 months,Not Verified,On Time
71.0,INDIVIDUAL,0,1,0,11,37.73,0,MORTGAGE,36 months,Verified,On Time
34.0,INDIVIDUAL,0,0,1,22,34.84,0,OWN,36 months,Source Verified,Risky
140.0,INDIVIDUAL,0,0,1,4,7.03,0,RENT,36 months,Source Verified,On Time
37.0,INDIVIDUAL,0,0,1,7,24.88,0,MORTGAGE,36 months,Verified,Risky
25.2,INDIVIDUAL,0,0,0,8,20.8,0,RENT,36 months,Source Verified,On Time
80.0,INDIVIDUAL,0,0,0,5,18.36,0,MORTGAGE,36 months,Verified,On Time
17.0,INDIVIDUAL,0,0,1,5,26.26,0,RENT,36 months,Not Verified,On Time
87.0,INDIVIDUAL,0,1,0,7,2.76,0,MORTGAGE,36 months,Not Verified,On Time
92.0,INDIVIDUAL,0,0,2,29,15.59,0,OWN,36 months,Source Verified,On Time
100.0,INDIVIDUAL,0,0,5,12,14.87,2,OWN,60 months,Verified,On Time
42.0,INDIVIDUAL,0,0,3,4,16.63,0,MORTGAGE,36 months,Not Verified,On Time
82.0,INDIVIDUAL,0,0,2,10,11.57,0,MORTGAGE,36 months,Verified,On Time
60.0,INDIVIDUAL,0,0,0,7,9.92,1,OWN,60 months,Verified,On Time
40.0,INDIVIDUAL,0,1,1,8,22.26,0,MORTGAGE,36 months,Source Verified,Risky
33.6,INDIVIDUAL,0,0,4,20,17.18,0,OWN,36 months,Verified,On Time
83.0,INDIVIDUAL,0,0,0,7,14.91,1,MORTGAGE,36 months,Not Verified,On Time
40.0,INDIVIDUAL,0,0,0,26,11.01,0,RENT,36 months,Not Verified,On Time
65.0,INDIVIDUAL,0,0,0,17,18.25,0,OWN,36 months,Not Verified,On Time
109.0,INDIVIDUAL,0,10,2,14,13.45,0,OWN,60 months,Source Verified,Risky
85.0,INDIVIDUAL,1,0,0,12,22.22,0,RENT,60 months,Source Verified,On Time
61.0,INDIVIDUAL,0,0,0,14,31.89,0,RENT,36 months,Source Verified,On Time
41.0,INDIVIDUAL,0,0,0,7,13.4,0,MORTGAGE,36 months,Verified,On Time
65.0,INDIVIDUAL,0,0,0,8,15.3,0,MORTGAGE,36 months,Source Verified,On Time
73.485,INDIVIDUAL,0,0,0,18,18.91,0,MORTGAGE,36 months,Not Verified,On Time
23.5297,INDIVIDUAL,0,0,0,15,27.76,0,OWN,36 months,Not Verified,On Time
138.0,INDIVIDUAL,0,0,2,16,17.3,1,RENT,60 months,Verified,On Time
72.0,INDIVIDUAL,0,0,1,19,21.63,0,MORTGAGE,60 months,Verified,On Time
78.0,INDIVIDUAL,0,1,1,13,18.97,0,MORTGAGE,60 months,Source Verified,On Time
36.0,INDIVIDUAL,0,0,2,14,18.97,1,RENT,36 months,Verified,On Time
65.0,INDIVIDUAL,0,1,0,6,15.45,0,RENT,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,3,16,16.92,0,MORTGAGE,36 months,Source Verified,Risky
65.0,INDIVIDUAL,0,0,1,8,11.51,0,RENT,36 months,Not Verified,On Time
105.0,INDIVIDUAL,0,0,1,14,8.56,0,MORTGAGE,36 months,Verified,On Time
75.0,INDIVIDUAL,0,0,2,12,14.59,2,RENT,36 months,Verified,On Time
43.0,INDIVIDUAL,0,0,1,9,9.93,0,MORTGAGE,60 months,Verified,Risky
60.0,INDIVIDUAL,0,0,0,16,19.74,0,RENT,60 months,Source Verified,On Time
50.0,INDIVIDUAL,0,0,1,28,32.55,0,MORTGAGE,36 months,Source Verified,On Time
100.0,INDIVIDUAL,0,0,1,10,11.8,0,MORTGAGE,36 months,Source Verified,On Time
222.0,INDIVIDUAL,0,0,0,20,23.4,0,MORTGAGE,36 months,Source Verified,On Time
96.0,INDIVIDUAL,0,0,1,9,6.05,0,OWN,60 months,Verified,On Time
45.0,INDIVIDUAL,0,0,0,20,25.84,0,MORTGAGE,60 months,Verified,On Time
65.0,INDIVIDUAL,0,0,1,12,11.58,0,MORTGAGE,36 months,Not Verified,On Time
90.0,INDIVIDUAL,0,1,1,16,24.59,0,MORTGAGE,36 months,Source Verified,On Time
115.731,INDIVIDUAL,0,1,3,2,0.25,0,MORTGAGE,36 months,Verified,On Time
69.0,INDIVIDUAL,0,0,0,15,22.28,0,MORTGAGE,60 months,Not Verified,On Time
50.0,INDIVIDUAL,0,0,0,9,34.84,0,RENT,36 months,Source Verified,On Time
42.0,INDIVIDUAL,0,0,0,20,19.06,0,RENT,36 months,Not Verified,On Time
90.0,INDIVIDUAL,0,0,2,7,32.47,0,OWN,60 months,Not Verified,On Time
60.0,INDIVIDUAL,0,0,0,11,16.24,0,MORTGAGE,36 months,Source Verified,On Time
145.0,INDIVIDUAL,0,1,0,13,9.95,0,MORTGAGE,36 months,Verified,On Time
60.0,INDIVIDUAL,0,0,2,5,19.32,0,MORTGAGE,36 months,Source Verified,On Time
35.931,INDIVIDUAL,0,0,1,8,21.31,1,MORTGAGE,36 months,Source Verified,On Time
29.376,INDIVIDUAL,0,0,0,10,7.85,1,RENT,36 months,Not Verified,On Time
45.0,INDIVIDUAL,0,0,3,10,5.12,0,MORTGAGE,60 months,Source Verified,On Time
65.0,INDIVIDUAL,0,0,0,4,5.89,0,OWN,60 months,Verified,On Time
60.0,INDIVIDUAL,0,0,0,10,13.56,0,MORTGAGE,36 months,Not Verified,Risky
39.0,INDIVIDUAL,0,0,0,4,14.68,0,RENT,36 months,Source Verified,Risky
42.0,INDIVIDUAL,0,1,1,26,27.86,0,MORTGAGE,60 months,Not Verified,On Time
110.0,INDIVIDUAL,0,0,1,12,14.27,0,MORTGAGE,60 months,Verified,On Time
39.0,INDIVIDUAL,0,0,2,14,18.71,0,RENT,36 months,Not Verified,On Time
41.659,INDIVIDUAL,0,0,0,15,26.67,0,MORTGAGE,60 months,Verified,On Time
85.0,INDIVIDUAL,0,1,2,16,18.11,0,MORTGAGE,60 months,Verified,On Time
44.0,INDIVIDUAL,0,0,1,7,8.07,0,RENT,36 months,Not Verified,On Time
47.0,INDIVIDUAL,0,0,0,13,2.53,0,MORTGAGE,36 months,Not Verified,On Time
60.0,INDIVIDUAL,0,0,1,18,28.08,1,RENT,36 months,Source Verified,On Time
69.5,INDIVIDUAL,0,0,2,21,26.06,0,RENT,60 months,Verified,On Time
33.0,INDIVIDUAL,0,0,0,13,18.0,0,RENT,36 months,Not Verified,On Time
13.534,INDIVIDUAL,0,0,0,5,34.25,0,RENT,36 months,Verified,On Time
31.0,INDIVIDUAL,0,0,0,12,27.52,0,RENT,36 months,Verified,On Time
70.0,INDIVIDUAL,0,0,1,21,29.04,1,MORTGAGE,60 months,Source Verified,On Time
38.5,INDIVIDUAL,0,0,1,16,15.31,0,MORTGAGE,36 months,Source Verified,On Time
48.0,INDIVIDUAL,0,0,3,15,13.15,0,OWN,36 months,Not Verified,On Time
75.0,INDIVIDUAL,0,0,0,12,10.06,0,MORTGAGE,36 months,Not Verified,On Time
100.0,INDIVIDUAL,0,1,0,3,0.61,0,MORTGAGE,36 months,Verified,On Time
50.0,INDIVIDUAL,0,0,0,9,10.73,1,RENT,36 months,Source Verified,Risky
35.0,INDIVIDUAL,0,1,0,10,19.92,0,OWN,36 months,Source Verified,On Time
89.0,INDIVIDUAL,0,0,1,7,3.4,0,RENT,36 months,Not Verified,On Time
137.004,INDIVIDUAL,0,0,1,18,29.38,0,OWN,60 months,Verified,On Time
53.4,INDIVIDUAL,0,0,0,21,23.16,0,RENT,36 months,Verified,Risky
33.0,INDIVIDUAL,0,0,0,9,25.35,0,RENT,36 months,Source Verified,On Time
40.0,INDIVIDUAL,0,0,1,12,10.44,0,MORTGAGE,36 months,Not Verified,On Time
32.5,INDIVIDUAL,0,0,1,9,28.06,0,RENT,36 months,Not Verified,On Time
65.0,INDIVIDUAL,0,0,1,6,20.26,0,MORTGAGE,36 months,Source Verified,On Time
90.0,INDIVIDUAL,0,3,0,5,15.41,0,MORTGAGE,36 months,Not Verified,On Time
85.0,INDIVIDUAL,0,0,0,12,22.69,0,MORTGAGE,60 months,Verified,On Time
125.0,INDIVIDUAL,0,1,3,15,9.16,0,MORTGAGE,36 months,Verified,On Time
80.0,INDIVIDUAL,0,0,2,6,14.6,0,MORTGAGE,36 months,Not Verified,On Time
55.0,INDIVIDUAL,0,0,2,10,15.56,0,MORTGAGE,36 months,Source Verified,Risky
55.0,INDIVIDUAL,0,0,0,10,15.77,0,RENT,36 months,Verified,On Time
57.0,INDIVIDUAL,0,1,1,11,16.0,0,RENT,36 months,Source Verified,On Time
50.0,INDIVIDUAL,0,0,1,12,27.22,0,MORTGAGE,36 months,Not Verified,On Time
25.0,INDIVIDUAL,0,0,0,16,25.82,0,RENT,36 months,Source Verified,On Time
71.0,INDIVIDUAL,0,0,0,15,23.34,0,MORTGAGE,36 months,Verified,On Time
28.0,INDIVIDUAL,0,0,0,12,33.69,0,OWN,36 months,Source Verified,On Time
55.0,INDIVIDUAL,0,0,0,9,7.33,0,MORTGAGE,36 months,Source Verified,On Time
125.0,INDIVIDUAL,0,0,0,16,19.6,0,MORTGAGE,60 months,Not Verified,Risky
130.0,INDIVIDUAL,0,1,0,15,14.62,0,MORTGAGE,60 months,Verified,On Time
78.0,INDIVIDUAL,0,0,0,17,20.15,0,RENT,36 months,Source Verified,On Time
68.0,INDIVIDUAL,0,0,0,18,13.66,0,MORTGAGE,60 months,Not Verified,On Time
210.0,INDIVIDUAL,0,1,0,15,12.61,0,RENT,36 months,Source Verified,On Time
70.0,INDIVIDUAL,0,0,0,14,24.69,0,MORTGAGE,60 months,Verified,On Time
40.0,INDIVIDUAL,0,0,0,17,23.89,0,OWN,36 months,Source Verified,On Time
123.0,INDIVIDUAL,0,0,1,17,21.48,1,MORTGAGE,36 months,Verified,On Time
42.0,INDIVIDUAL,0,0,2,13,19.94,0,RENT,60 months,Verified,On Time
47.943,INDIVIDUAL,0,0,2,11,15.57,2,MORTGAGE,36 months,Verified,On Time
167.0,INDIVIDUAL,0,0,2,10,5.59,0,MORTGAGE,36 months,Verified,On Time
54.0,INDIVIDUAL,0,0,0,13,13.91,1,MORTGAGE,36 months,Not Verified,On Time
150.0,INDIVIDUAL,0,1,0,9,21.49,0,MORTGAGE,36 months,Verified,On Time
42.0,INDIVIDUAL,0,1,0,9,18.49,0,RENT,36 months,Not Verified,On Time
21.6,INDIVIDUAL,0,0,0,6,21.83,0,OWN,36 months,Verified,On Time
91.0,INDIVIDUAL,0,1,1,18,11.42,0,OWN,60 months,Not Verified,On Time
70.0,INDIVIDUAL,0,0,0,8,7.47,0,MORTGAGE,36 months,Not Verified,On Time
30.0,INDIVIDUAL,0,0,2,11,12.16,1,MORTGAGE,36 months,Verified,On Time
125.0,INDIVIDUAL,0,0,1,13,10.88,0,MORTGAGE,36 months,Not Verified,On Time
53.0,INDIVIDUAL,0,0,0,4,2.24,0,MORTGAGE,36 months,Not Verified,On Time
89.0,INDIVIDUAL,0,2,0,12,7.12,0,MORTGAGE,36 months,Not Verified,On Time
87.0,INDIVIDUAL,1,0,0,10,14.37,0,MORTGAGE,60 months,Not Verified,On Time
112.0,INDIVIDUAL,0,0,0,9,20.13,0,MORTGAGE,36 months,Verified,On Time
76.0,INDIVIDUAL,0,0,0,13,32.35,0,RENT,36 months,Source Verified,On Time
81.545,INDIVIDUAL,0,0,0,13,17.37,1,MORTGAGE,60 months,Source Verified,On Time
51.0,INDIVIDUAL,0,0,0,7,8.29,0,MORTGAGE,60 months,Source Verified,On Time
72.0,INDIVIDUAL,0,0,0,16,31.65,0,MORTGAGE,36 months,Verified,On Time
119.0,INDIVIDUAL,0,0,0,12,17.9,0,MORTGAGE,36 months,Not Verified,On Time
78.0,INDIVIDUAL,0,0,0,19,28.11,0,MORTGAGE,60 months,Source Verified,On Time
70.0,INDIVIDUAL,0,1,0,8,21.12,0,MORTGAGE,36 months,Not Verified,On Time
35.0,INDIVIDUAL,0,0,0,6,29.02,0,RENT,60 months,Source Verified,On Time
87.0,INDIVIDUAL,0,1,1,22,35.46,0,MORTGAGE,36 months,Not Verified,On Time
55.0,INDIVIDUAL,0,0,0,7,20.4,0,MORTGAGE,36 months,Not Verified,On Time
45.0,INDIVIDUAL,0,0,0,7,18.05,0,OWN,36 months,Source Verified,On Time
98.0,INDIVIDUAL,0,0,0,9,9.18,0,MORTGAGE,36 months,Source Verified,On Time
75.0,INDIVIDUAL,0,0,1,3,1.54,0,OWN,36 months,Not Verified,On Time
60.0,INDIVIDUAL,0,0,0,11,21.75,0,RENT,60 months,Verified,On Time
65.0,INDIVIDUAL,0,0,1,8,19.02,1,RENT,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,0,10,19.68,0,MORTGAGE,60 months,Source Verified,On Time
65.0,INDIVIDUAL,0,0,0,17,36.67,1,MORTGAGE,36 months,Not Verified,On Time
40.0,INDIVIDUAL,0,2,0,10,24.84,0,RENT,36 months,Source Verified,On Time
75.6,INDIVIDUAL,0,0,0,15,16.35,0,MORTGAGE,36 months,Not Verified,On Time
47.0,INDIVIDUAL,0,0,1,11,6.56,0,RENT,36 months,Verified,On Time
65.0,INDIVIDUAL,0,0,0,7,4.84,0,RENT,36 months,Not Verified,On Time
59.0,INDIVIDUAL,0,0,0,4,11.7,0,RENT,60 months,Verified,On Time
29.0,INDIVIDUAL,0,0,0,16,29.43,0,MORTGAGE,36 months,Not Verified,On Time
35.3184,INDIVIDUAL,0,0,0,19,11.65,0,RENT,36 months,Source Verified,On Time
142.0,INDIVIDUAL,0,0,0,14,9.11,1,MORTGAGE,60 months,Not Verified,On Time
51.0,INDIVIDUAL,0,0,1,14,21.39,0,MORTGAGE,36 months,Verified,On Time
60.0,INDIVIDUAL,0,0,1,12,4.96,0,OWN,36 months,Not Verified,On Time
50.0,INDIVIDUAL,0,0,2,8,36.2,0,MORTGAGE,36 months,Not Verified,On Time
40.0,INDIVIDUAL,0,0,1,8,19.02,1,RENT,60 months,Verified,On Time
265.0,INDIVIDUAL,0,0,0,14,16.73,0,RENT,60 months,Verified,On Time
46.0,INDIVIDUAL,0,1,0,7,7.24,0,OWN,36 months,Not Verified,On Time
42.0,INDIVIDUAL,0,1,1,4,22.47,0,MORTGAGE,60 months,Source Verified,On Time
44.0,INDIVIDUAL,0,0,0,5,31.56,0,RENT,36 months,Verified,On Time
50.0,INDIVIDUAL,0,0,0,27,21.96,0,MORTGAGE,60 months,Verified,On Time
96.0,INDIVIDUAL,0,0,0,12,13.24,0,MORTGAGE,60 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,0,4,9.43,1,OWN,36 months,Not Verified,On Time
61.0,INDIVIDUAL,0,0,1,8,18.53,0,RENT,60 months,Source Verified,On Time
45.0,INDIVIDUAL,0,1,1,11,29.23,0,RENT,60 months,Verified,On Time
83.0,INDIVIDUAL,0,0,0,18,30.19,0,RENT,60 months,Verified,On Time
128.0,INDIVIDUAL,0,0,0,13,2.33,0,RENT,36 months,Verified,On Time
165.0,INDIVIDUAL,0,0,1,24,17.59,0,MORTGAGE,36 months,Verified,On Time
70.0,INDIVIDUAL,0,0,0,14,34.78,0,RENT,60 months,Source Verified,On Time
64.953,INDIVIDUAL,0,0,0,20,33.58,0,MORTGAGE,60 months,Source Verified,On Time
70.0,INDIVIDUAL,0,0,0,24,17.59,0,RENT,36 months,Source Verified,On Time
85.0,INDIVIDUAL,0,0,3,17,15.57,1,RENT,60 months,Source Verified,On Time
27.0,INDIVIDUAL,0,0,1,8,27.16,0,RENT,36 months,Verified,On Time
72.0,INDIVIDUAL,0,0,1,11,11.3,0,MORTGAGE,36 months,Source Verified,On Time
60.0,INDIVIDUAL,0,0,1,8,12.87,1,RENT,60 months,Verified,On Time
75.0,INDIVIDUAL,0,0,1,10,21.55,1,MORTGAGE,36 months,Not Verified,On Time
50.0,INDIVIDUAL,0,0,0,17,23.36,0,MORTGAGE,36 months,Source Verified,On Time
250.0,INDIVIDUAL,0,0,1,17,18.04,0,OWN,36 months,Source Verified,On Time
45.0,INDIVIDUAL,0,1,0,7,5.84,0,MORTGAGE,36 months,Source Verified,On Time
35.0,INDIVIDUAL,0,2,2,14,29.42,0,MORTGAGE,60 months,Source Verified,On Time
210.0,INDIVIDUAL,0,0,0,23,30.23,0,MORTGAGE,36 months,Verified,On Time
50.0,INDIVIDUAL,0,0,0,9,22.06,0,RENT,36 months,Not Verified,On Time
96.0,INDIVIDUAL,0,0,0,17,19.08,0,MORTGAGE,60 months,Not Verified,On Time
70.0,INDIVIDUAL,0,0,0,10,13.77,0,MORTGAGE,36 months,Source Verified,On Time
89.0,INDIVIDUAL,0,0,2,37,10.53,1,RENT,36 months,Source Verified,On Time
68.0,INDIVIDUAL,0,0,1,13,15.23,1,MORTGAGE,36 months,Not Verified,On Time
90.0,INDIVIDUAL,0,0,0,9,14.07,1,MORTGAGE,60 months,Not Verified,On Time
131.0,INDIVIDUAL,0,1,0,11,23.55,0,RENT,36 months,Verified,On Time
60.0,INDIVIDUAL,0,0,0,8,14.54,0,MORTGAGE,60 months,Source Verified,On Time
100.0,INDIVIDUAL,0,0,0,15,10.79,3,MORTGAGE,36 months,Source Verified,On Time
