annualinc,collections,delinq,inq,openacc,dti,pubrec,individual,mortgage,rent,own,other,term60mths,vstatusverified,vstatusnotverified,lstatus
91.0,0,0,0,7,13.66,0,1,0,1,0,0,0,1,0,0
400.0,0,0,0,10,5.39,0,1,1,0,0,0,1,1,0,0
65.0,0,0,0,6,5.54,0,1,1,0,0,0,1,0,1,0
55.0,0,0,0,8,6.41,1,1,0,1,0,0,0,1,0,0
56.0,0,0,1,11,20.54,0,1,1,0,0,0,0,0,0,0
62.42518,0,2,0,10,17.03,0,1,1,0,0,0,1,1,0,0
78.0,0,1,0,18,30.2,0,1,0,1,0,0,0,1,0,1
115.84,0,0,2,13,12.92,0,1,1,0,0,0,1,1,0,0
47.0,0,0,1,22,19.08,0,1,0,1,0,0,0,0,1,0
185.0,0,0,0,19,28.4,0,1,1,0,0,0,1,0,0,0
30.0,0,0,0,6,6.04,0,1,0,1,0,0,0,0,0,0
38.004,0,0,0,11,24.38,0,1,0,1,0,0,0,1,0,0
29.6,0,0,1,7,20.64,0,1,0,1,0,0,0,0,1,0
50.461,0,0,1,14,37.36,0,1,1,0,0,0,0,0,1,0
55.0,0,2,2,8,14.49,1,1,0,1,0,0,0,1,0,0
150.0,0,1,0,12,11.46,0,1,0,1,0,0,1,1,0,0
35.0,0,0,0,9,19.85,0,1,0,1,0,0,0,0,0,0
40.0,0,0,3,11,11.64,0,1,0,0,1,0,0,0,1,0
31.98,0,0,2,11,34.75,1,1,0,1,0,0,0,0,0,0
35.0,0,2,0,11,15.6,0,1,0,0,1,0,0,1,0,0
70.0,0,1,0,9,15.59,0,1,0,1,0,0,1,1,0,0
50.0,0,0,0,14,34.2,0,1,1,0,0,0,0,0,1,0
57.0,0,0,1,6,4.34,0,1,0,0,1,0,0,0,1,0
85.0,0,0,1,27,11.93,0,1,0,1,0,0,1,1,0,0
55.0,0,0,0,13,11.48,1,1,0,1,0,0,0,1,0,0
72.0,0,1,1,10,25.27,0,1,1,0,0,0,0,0,1,0
250.0,0,0,0,25,19.67,0,1,0,1,0,0,0,1,0,0
40.0,0,2,0,8,21.78,0,1,0,0,1,0,1,0,0,0
34.0,0,0,0,8,19.31,1,1,0,1,0,0,0,0,0,0
45.0,0,0,2,13,30.51,0,1,0,0,1,0,1,1,0,1
106.877,0,0,1,12,7.22,1,1,0,1,0,0,0,1,0,1
71.0,0,0,0,20,38.62,0,1,1,0,0,0,1,0,0,0
105.0,0,0,1,11,7.56,0,1,0,1,0,0,1,0,0,0
64.0,0,2,2,20,20.64,1,1,1,0,0,0,0,0,1,0
57.0,0,0,1,17,13.09,0,1,1,0,0,0,0,1,0,0
115.0,0,0,1,15,14.35,0,1,1,0,0,0,0,1,0,0
57.0,0,0,1,9,12.51,0,1,1,0,0,0,0,1,0,0
100.0,0,1,0,20,8.8,0,1,1,0,0,0,0,1,0,0
45.0,0,0,4,5,12.69,1,1,1,0,0,0,0,0,1,0
120.0,0,0,0,10,30.87,0,1,0,1,0,0,1,1,0,0
129.0,0,0,3,12,11.38,0,1,1,0,0,0,1,1,0,1
55.0,0,0,0,9,15.21,0,1,0,1,0,0,1,0,0,0
33.0,0,0,2,11,22.04,0,1,0,0,1,0,0,1,0,0
320.0,0,0,0,8,7.7,0,1,1,0,0,0,0,1,0,0
50.0,1,1,0,10,15.36,0,1,0,1,0,0,1,0,0,0
61.36,0,0,0,6,27.5,0,1,0,1,0,0,0,1,0,0
101.5,0,0,0,10,15.97,1,1,0,1,0,0,0,0,1,0
50.0,0,0,0,9,12.77,0,1,0,0,1,0,1,0,0,0
60.0,0,0,3,9,4.7,0,1,0,1,0,0,0,1,0,0
58.141,0,2,1,6,13.44,0,1,0,0,1,0,0,0,1,0
65.0,0,2,0,9,19.77,0,1,1,0,0,0,0,0,0,1
70.0,0,0,0,11,13.2,0,1,1,0,0,0,1,0,1,0
252.5,0,2,1,32,28.75,0,1,1,0,0,0,0,0,0,0
40.0,0,0,0,7,35.49,0,1,0,0,1,0,1,1,0,0
108.0,0,2,3,7,4.46,0,1,1,0,0,0,0,0,0,0
51.0,0,0,0,18,20.61,0,1,0,1,0,0,0,0,0,0
145.0,0,0,0,12,12.84,0,1,1,0,0,0,1,1,0,0
62.0,0,0,1,10,32.93,0,1,0,1,0,0,1,0,0,0
38.0,0,0,0,12,7.77,0,1,0,1,0,0,1,1,0,0
200.0,0,0,2,10,15.26,0,1,0,1,0,0,0,1,0,0
51.0,0,2,2,11,23.32,0,1,0,0,1,0,1,0,1,1
600.0,0,0,1,7,6.37,0,1,1,0,0,0,0,1,0,0
120.0,0,0,0,7,14.88,0,1,1,0,0,0,0,1,0,0
43.0,0,0,0,6,6.45,0,1,1,0,0,0,0,0,0,0
48.0,0,0,0,13,11.6,0,1,1,0,0,0,0,0,1,0
30.0,0,0,0,7,22.72,1,1,0,0,1,0,1,1,0,0
90.0,0,0,0,16,24.99,0,1,0,1,0,0,0,0,1,0
70.0,0,0,1,16,9.69,0,1,0,1,0,0,1,0,0,0
80.0,0,2,1,11,17.87,0,1,1,0,0,0,0,0,0,0
65.0,0,0,0,12,6.76,0,1,1,0,0,0,0,0,0,0
150.0,0,0,0,9,6.71,0,1,1,0,0,0,0,0,1,0
186.0,0,0,0,5,4.08,0,1,0,1,0,0,0,0,0,0
70.0,0,0,2,18,27.38,0,1,0,1,0,0,1,1,0,0
87.0,0,0,0,10,17.19,0,1,0,0,1,0,0,1,0,0
100.0,0,0,0,25,21.54,0,1,0,0,1,0,0,1,0,0
70.5,0,0,1,22,22.91,0,1,1,0,0,0,1,0,1,0
62.0,0,0,0,6,19.63,0,1,1,0,0,0,0,0,0,0
165.0,0,0,2,13,12.56,0,1,1,0,0,0,1,0,0,0
25.0,0,0,0,8,6.58,0,1,0,1,0,0,0,0,0,0
67.656,0,0,0,14,24.25,0,1,1,0,0,0,0,1,0,0
60.0,0,0,0,27,32.04,1,1,1,0,0,0,1,0,1,0
55.0,0,0,2,15,21.06,1,1,1,0,0,0,1,1,0,0
95.0,0,0,0,17,22.1,0,1,1,0,0,0,0,0,1,0
38.0,0,0,1,9,16.32,0,1,0,1,0,0,0,0,1,0
68.0,0,0,1,15,27.12,0,1,0,1,0,0,1,1,0,0
32.0,0,2,0,6,15.94,0,1,1,0,0,0,0,0,1,0
30.0,0,6,0,8,19.68,0,1,0,1,0,0,0,0,1,0
30.0,0,1,0,7,16.12,0,1,1,0,0,0,0,1,0,0
95.0,0,0,0,6,4.28,0,1,0,1,0,0,0,0,0,0
62.0,0,0,0,6,10.2,1,1,1,0,0,0,0,0,1,0
41.0,0,0,0,16,25.0,0,1,0,1,0,0,0,0,0,0
150.0,0,0,0,11,10.78,1,1,1,0,0,0,0,1,0,0
51.5,0,0,1,18,33.26,0,1,1,0,0,0,0,0,1,0
57.0,0,0,1,5,22.63,0,1,0,1,0,0,1,1,0,1
60.0,0,0,1,7,12.72,2,1,1,0,0,0,0,1,0,0
78.0,0,0,1,12,13.45,0,1,1,0,0,0,1,1,0,0
65.0,0,1,0,10,17.54,0,1,1,0,0,0,0,0,1,0
26.0,0,0,0,9,26.18,0,1,0,1,0,0,0,0,1,0
70.0,0,0,0,15,18.98,0,1,1,0,0,0,0,0,1,0
75.0,0,0,1,10,19.49,0,1,1,0,0,0,1,1,0,0
83.0,0,0,0,22,10.17,0,1,0,1,0,0,0,0,1,0
60.0,0,0,0,28,13.98,0,1,1,0,0,0,0,0,1,0
145.0,0,0,0,5,15.12,0,1,0,1,0,0,0,0,1,0
46.0,0,0,1,17,35.43,0,1,0,1,0,0,1,0,0,0
55.0,0,1,0,13,7.22,0,1,1,0,0,0,0,0,1,0
44.6,0,0,0,7,15.15,0,1,0,1,0,0,0,1,0,0
65.0,0,0,0,8,15.89,1,1,0,1,0,0,1,1,0,0
55.0,0,0,2,21,12.19,0,1,0,1,0,0,0,1,0,0
120.0,0,0,1,12,24.99,0,1,1,0,0,0,0,0,1,0
170.0,0,1,0,19,7.97,0,1,1,0,0,0,0,1,0,0
90.0,0,11,0,14,11.38,0,1,1,0,0,0,0,1,0,0
36.5,0,0,0,3,17.26,0,1,0,1,0,0,0,1,0,0
205.0,0,11,2,15,17.58,1,1,0,1,0,0,1,1,0,0
71.5,0,0,1,6,5.15,0,1,1,0,0,0,1,1,0,1
88.0,0,0,1,9,13.12,0,1,1,0,0,0,1,0,0,0
57.0,0,0,1,15,23.07,0,1,0,1,0,0,0,0,0,0
130.0,0,0,1,11,14.48,0,1,1,0,0,0,1,1,0,0
65.0,0,2,0,8,7.77,0,1,1,0,0,0,1,0,1,1
68.0,0,0,1,13,18.46,1,1,0,1,0,0,0,0,0,0
42.0,0,0,0,9,21.86,0,1,1,0,0,0,0,1,0,0
46.0,0,0,0,9,19.88,0,1,1,0,0,0,0,0,1,0
75.0,0,0,1,19,15.58,0,1,1,0,0,0,0,0,1,0
55.91,0,0,0,8,18.63,1,1,0,1,0,0,0,0,0,0
53.0,0,0,2,11,25.18,0,1,0,1,0,0,1,1,0,1
72.0,0,0,0,10,26.25,0,1,1,0,0,0,1,0,1,0
80.0,0,0,0,15,21.02,0,1,0,1,0,0,0,0,1,0
78.0,0,0,8,13,25.97,0,1,1,0,0,0,0,0,0,1
112.111,0,0,1,19,23.01,1,1,0,0,1,0,0,0,0,0
17.0,0,0,1,5,10.1,0,1,0,0,1,0,0,1,0,0
70.0,0,0,1,12,11.76,1,1,0,1,0,0,0,1,0,0
53.325,0,0,0,10,16.99,0,1,0,0,1,0,0,0,1,0
60.0,0,0,1,10,21.7,0,1,1,0,0,0,0,1,0,0
168.27,0,0,2,19,30.41,0,1,1,0,0,0,1,0,0,0
53.0,0,0,0,11,9.92,0,1,0,1,0,0,0,0,0,0
52.0,0,0,0,12,34.39,0,1,0,1,0,0,0,0,1,0
40.0,0,0,0,12,9.33,0,1,1,0,0,0,0,0,1,1
75.0,0,0,1,14,22.75,0,1,1,0,0,0,0,0,1,0
65.0,0,0,2,8,16.71,0,1,1,0,0,0,1,1,0,1
52.0,0,0,0,6,6.0,0,1,0,0,1,0,0,0,1,0
70.0,0,0,3,9,15.45,0,1,1,0,0,0,0,0,1,0
35.0,0,0,0,8,26.92,1,1,0,1,0,0,0,1,0,0
234.0,0,0,0,25,17.84,0,1,1,0,0,0,0,1,0,0
63.0,0,2,1,9,17.47,0,1,1,0,0,0,0,0,1,0
135.0,0,0,2,9,19.39,0,1,0,1,0,0,0,1,0,0
58.0,0,0,2,9,20.59,0,1,0,1,0,0,0,0,1,0
70.0,0,0,1,12,16.94,0,1,1,0,0,0,0,0,0,0
52.0,0,0,2,15,31.32,0,1,1,0,0,0,0,0,0,0
100.0,0,0,0,11,8.94,0,1,1,0,0,0,0,1,0,0
32.0,0,0,1,15,11.55,0,1,1,0,0,0,1,0,0,0
95.0,0,0,1,18,25.81,0,1,0,0,1,0,1,0,0,0
98.0,0,1,3,10,16.13,0,1,0,1,0,0,0,0,0,0
74.0,0,1,1,14,21.05,0,1,1,0,0,0,1,1,0,0
83.0,0,0,0,19,24.58,0,1,1,0,0,0,1,0,0,0
210.0,0,0,2,18,10.16,0,1,1,0,0,0,0,1,0,0
35.88,0,0,1,9,25.92,1,1,0,1,0,0,0,0,0,0
69.65478,0,0,2,5,0.0,0,1,1,0,0,0,0,1,0,0
56.0,0,0,2,13,21.97,0,1,0,1,0,0,0,0,1,0
303.202,0,0,1,21,14.94,0,1,1,0,0,0,0,0,1,0
42.0,0,0,1,10,18.69,0,1,0,1,0,0,0,0,0,0
100.0,0,0,2,16,13.28,0,1,0,1,0,0,0,1,0,0
18.5,0,0,1,10,19.45,0,1,0,0,1,0,0,0,1,0
33.28,0,0,2,9,13.77,0,1,0,1,0,0,0,0,1,0
100.0,0,1,0,15,14.9,0,1,0,1,0,0,0,1,0,0
81.876,0,0,1,11,21.01,0,1,1,0,0,0,1,0,0,0
46.5,0,1,0,18,24.15,0,1,0,0,1,0,0,0,1,0
151.84,0,2,1,23,11.1,0,1,1,0,0,0,0,0,1,0
50.0,0,0,1,13,23.18,0,1,0,1,0,0,0,0,1,1
53.0,0,1,1,11,23.85,0,1,0,1,0,0,0,0,0,0
54.0,0,0,1,11,13.08,1,1,0,1,0,0,0,0,0,0
54.5,0,1,0,6,13.7,0,1,1,0,0,0,1,0,0,0
70.0,0,0,1,6,12.94,1,1,1,0,0,0,0,0,0,0
80.0,0,0,1,6,19.4,1,1,1,0,0,0,1,1,0,0
52.59,0,0,0,7,21.66,0,1,0,1,0,0,0,1,0,0
80.0,0,0,2,8,14.2,0,1,1,0,0,0,0,0,0,0
62.4,0,0,1,9,15.75,0,1,0,1,0,0,0,0,1,0
105.0,0,0,0,12,25.5,0,1,1,0,0,0,1,1,0,0
63.0,0,0,0,15,26.42,0,1,1,0,0,0,0,0,1,0
268.0,0,0,1,9,16.46,0,1,1,0,0,0,1,0,0,0
75.0,0,0,0,5,19.86,0,1,0,1,0,0,1,1,0,0
98.0,0,0,0,19,23.01,0,1,0,0,1,0,0,0,1,0
39.0,0,0,0,11,18.68,1,1,0,1,0,0,0,1,0,0
73.5,0,0,0,18,33.95,0,1,0,1,0,0,1,0,0,1
45.0,0,0,0,14,20.19,1,1,1,0,0,0,0,0,1,0
123.0,0,0,1,11,18.89,0,1,1,0,0,0,1,1,0,0
43.0,0,0,2,16,20.18,0,1,0,0,1,0,0,1,0,0
75.0,1,0,0,10,30.64,0,1,0,1,0,0,0,1,0,0
85.0,0,0,0,10,10.63,0,1,1,0,0,0,0,0,1,0
90.0,0,5,2,11,15.26,0,1,1,0,0,0,1,1,0,0
57.0,0,0,0,17,22.15,0,1,1,0,0,0,1,0,1,0
105.0,0,0,0,18,19.68,0,1,1,0,0,0,0,0,1,0
29.0,0,0,1,14,27.32,0,1,1,0,0,0,0,1,0,0
52.0,0,0,0,6,21.78,0,1,1,0,0,0,1,1,0,0
130.0,0,0,0,20,19.08,0,1,1,0,0,0,0,1,0,0
43.2,0,0,0,9,9.97,0,1,0,1,0,0,0,1,0,1
150.0,0,1,5,19,19.04,1,1,1,0,0,0,0,1,0,0
57.2,0,0,3,9,12.9,0,1,0,1,0,0,0,0,1,0
39.0,0,0,1,6,25.57,0,1,0,1,0,0,0,0,1,0
50.0,0,1,0,8,24.63,0,1,0,1,0,0,0,0,1,0
67.0,0,0,0,13,28.71,0,1,1,0,0,0,1,0,1,0
65.0,0,0,3,17,8.51,0,1,1,0,0,0,0,0,1,0
120.0,0,0,1,11,11.68,1,1,1,0,0,0,0,0,1,0
44.5,0,0,3,16,17.31,0,1,0,1,0,0,0,1,0,0
95.0,0,1,0,10,3.39,0,1,1,0,0,0,0,0,1,0
126.0,0,0,1,22,16.12,0,1,1,0,0,0,1,0,1,0
28.0,0,0,1,5,11.62,0,1,0,1,0,0,1,1,0,0
46.0,0,3,1,12,26.43,0,1,0,1,0,0,0,0,1,0
56.0,0,0,1,8,4.25,0,1,1,0,0,0,0,1,0,0
125.0,0,0,1,15,15.24,0,1,1,0,0,0,0,0,1,0
120.0,0,0,1,7,15.69,0,1,1,0,0,0,1,0,0,0
15.0,0,0,0,11,20.72,0,1,0,1,0,0,0,1,0,1
83.835,0,1,0,6,13.91,0,1,0,1,0,0,1,1,0,0
110.0,0,0,0,7,11.72,1,1,1,0,0,0,0,0,0,0
90.0,0,0,3,16,12.07,0,1,1,0,0,0,0,0,0,1
225.0,0,0,1,22,14.57,0,1,0,1,0,0,0,1,0,0
73.5,0,0,0,8,12.21,0,1,1,0,0,0,1,0,1,0
85.0,0,1,0,16,5.92,0,1,0,1,0,0,0,0,1,0
81.0,0,2,1,7,4.22,0,1,1,0,0,0,0,1,0,0
71.0,0,0,0,15,31.73,0,1,1,0,0,0,1,1,0,1
44.915,0,0,1,19,29.42,0,1,0,1,0,0,1,1,0,1
45.5,0,0,0,17,11.95,0,1,0,1,0,0,0,0,0,0
168.0,0,0,1,16,17.89,0,1,1,0,0,0,0,0,1,0
24.0,1,0,0,4,10.7,1,1,0,1,0,0,0,1,0,0
110.0,0,0,1,9,20.47,0,1,0,1,0,0,0,1,0,0
35.0,0,0,0,7,4.7,0,1,0,1,0,0,0,0,1,0
38.0,0,0,0,15,10.71,1,1,1,0,0,0,0,1,0,0
68.255,0,0,0,14,28.4,0,1,1,0,0,0,0,1,0,0
81.0,0,1,2,30,15.86,0,1,1,0,0,0,0,0,1,0
35.0,0,0,0,7,13.24,0,1,0,1,0,0,1,1,0,0
24.0,0,1,0,12,11.84,0,1,0,1,0,0,0,0,1,0
36.0,0,0,1,11,21.0,0,1,0,1,0,0,0,0,1,0
44.0,0,0,1,20,17.24,0,1,0,1,0,0,0,0,0,0
103.0,0,0,1,16,18.99,1,1,0,1,0,0,0,0,0,0
57.2,0,0,0,8,22.26,1,1,1,0,0,0,1,1,0,0
60.0,0,0,2,13,23.08,0,1,1,0,0,0,0,0,1,0
105.0,0,1,2,20,36.62,0,1,0,0,1,0,0,0,0,0
46.0,0,0,2,11,27.68,0,1,0,1,0,0,0,0,1,0
65.332,0,0,2,7,18.11,0,1,0,1,0,0,1,1,0,1
54.12,0,0,1,22,32.16,0,1,1,0,0,0,0,0,0,0
42.0,0,1,1,7,12.97,0,1,1,0,0,0,0,0,0,0
108.0,0,0,0,7,8.3,0,1,1,0,0,0,0,0,1,0
56.25,0,0,0,28,21.4,1,1,0,1,0,0,0,0,1,0
35.0,0,0,0,6,15.91,0,1,0,1,0,0,0,1,0,0
115.0,0,0,1,37,34.63,0,1,1,0,0,0,1,0,1,0
52.0,0,0,1,8,23.92,0,1,1,0,0,0,0,1,0,0
38.0,0,0,0,8,27.2,0,1,0,1,0,0,0,0,1,0
58.0,0,0,1,11,10.51,0,1,1,0,0,0,0,0,1,0
54.0,0,0,1,7,10.93,1,1,0,0,1,0,0,0,1,0
36.0,0,2,1,7,20.33,0,1,0,1,0,0,0,1,0,0
77.0,0,0,4,11,16.05,0,1,1,0,0,0,1,0,0,0
65.5,0,0,0,6,11.6,0,1,0,1,0,0,1,1,0,0
22.0,0,0,0,12,13.48,0,1,0,1,0,0,0,0,1,0
70.0,0,0,0,14,19.44,0,1,0,1,0,0,0,0,0,0
60.0,0,0,0,6,9.88,0,1,1,0,0,0,1,1,0,0
55.0,0,4,0,10,11.87,0,1,0,1,0,0,0,0,0,0
60.0,0,0,0,20,15.18,0,1,0,1,0,0,0,0,1,0
25.0,0,0,0,8,10.23,0,1,0,1,0,0,0,1,0,0
58.926,0,1,1,10,20.47,0,1,0,1,0,0,0,0,0,0
35.0,0,0,2,11,17.9,1,1,0,0,1,0,0,0,1,0
72.0,0,0,0,7,14.11,0,1,0,1,0,0,0,0,1,1
94.0,0,0,0,11,17.64,0,1,1,0,0,0,0,0,0,0
82.0,0,1,0,24,36.54,0,1,1,0,0,0,0,0,0,0
45.18,0,0,3,10,6.61,0,1,1,0,0,0,0,0,0,0
71.9,0,0,2,10,22.03,0,1,0,1,0,0,0,0,1,0
111.0,0,2,1,13,16.97,0,1,1,0,0,0,0,1,0,0
99.0,0,0,0,13,7.56,0,1,1,0,0,0,0,0,1,0
94.0,0,0,1,6,7.03,0,1,0,0,1,0,1,0,0,0
35.0,0,0,1,9,26.99,0,1,0,1,0,0,0,0,1,0
40.0,0,0,0,10,17.26,0,1,0,1,0,0,0,1,0,1
75.0,0,0,0,10,23.42,0,1,1,0,0,0,1,0,0,0
40.0,0,0,1,17,21.96,0,1,0,1,0,0,0,1,0,1
198.0,0,0,0,12,7.32,0,1,0,1,0,0,0,0,1,0
60.0,0,0,0,28,21.66,0,1,1,0,0,0,0,0,1,0
100.0,0,0,0,9,8.76,0,1,1,0,0,0,0,0,1,0
120.0,0,1,1,25,34.18,0,1,0,1,0,0,1,1,0,0
35.0,0,0,1,10,20.53,0,1,1,0,0,0,1,1,0,0
95.0,0,0,1,9,19.37,0,1,1,0,0,0,1,0,0,0
125.0,0,0,2,28,24.52,0,1,1,0,0,0,0,1,0,0
89.0,0,0,0,12,11.45,0,1,0,1,0,0,1,1,0,0
79.0,0,1,1,14,14.48,1,1,0,0,1,0,0,1,0,0
68.0,0,0,1,9,14.31,2,1,0,1,0,0,0,1,0,0
43.0,0,0,1,8,12.14,0,1,1,0,0,0,0,0,1,1
67.0,0,0,0,9,31.0,1,1,0,1,0,0,1,0,1,0
150.0,0,0,2,7,5.02,0,1,0,1,0,0,0,0,0,0
202.0,0,1,1,9,1.48,0,1,1,0,0,0,1,0,0,0
110.0,0,0,3,18,5.12,0,1,1,0,0,0,0,0,1,0
480.0,0,0,2,15,16.34,0,1,1,0,0,0,0,0,0,0
65.0,0,0,0,7,12.56,0,1,0,1,0,0,0,0,0,0
80.0,0,0,0,8,23.85,0,1,1,0,0,0,1,0,0,0
525.0,0,0,2,21,15.93,0,1,0,0,1,0,0,1,0,0
75.0,0,0,0,8,18.05,0,1,0,0,1,0,1,1,0,0
36.0,0,0,0,8,14.23,0,1,0,1,0,0,0,0,0,0
88.0,0,0,1,9,26.13,0,1,0,1,0,0,0,0,0,0
40.0,0,1,1,8,19.65,0,1,0,1,0,0,0,0,0,0
64.5,0,6,1,11,23.35,0,1,1,0,0,0,0,1,0,1
52.5,0,0,0,7,7.65,0,1,1,0,0,0,0,0,1,0
45.0,0,1,1,19,31.54,0,1,1,0,0,0,0,1,0,0
37.0,0,0,1,6,6.62,0,1,1,0,0,0,0,1,0,0
84.0,0,0,1,17,20.24,1,1,1,0,0,0,0,0,0,0
75.0,0,0,5,14,20.48,0,1,1,0,0,0,0,1,0,0
112.5,0,0,0,11,12.06,0,1,1,0,0,0,1,1,0,0
41.0,0,0,0,10,33.86,0,1,0,1,0,0,0,0,0,0
135.0,0,0,0,27,13.35,0,1,0,1,0,0,0,0,1,0
85.0,0,0,0,14,35.86,0,1,1,0,0,0,1,0,0,0
100.0,0,0,0,9,3.79,0,1,0,1,0,0,0,0,1,1
50.0,0,1,1,5,14.81,0,1,0,0,1,0,0,0,0,0
85.0,0,1,0,8,20.06,0,1,1,0,0,0,0,0,1,0
30.0,0,0,0,19,13.48,0,1,0,1,0,0,0,0,1,0
73.0,0,0,1,13,28.45,0,1,0,1,0,0,0,0,1,0
200.0,0,0,0,12,22.58,0,1,1,0,0,0,0,0,0,0
70.0,0,1,1,8,14.47,0,1,0,1,0,0,0,0,1,0
33.5,0,0,0,7,26.08,0,1,0,1,0,0,0,0,0,0
105.0,0,0,2,6,14.93,1,1,1,0,0,0,0,0,0,0
50.0,0,0,0,15,13.8,0,1,1,0,0,0,1,1,0,0
35.0,0,0,3,9,16.39,0,1,1,0,0,0,0,0,0,0
55.44,0,0,0,19,37.6,0,1,0,1,0,0,0,1,0,0
15.0,0,0,1,8,9.47,0,1,0,0,1,0,0,0,1,0
52.0,0,0,0,22,32.47,0,1,0,1,0,0,1,1,0,0
91.0,0,1,0,10,20.61,0,1,0,1,0,0,1,1,0,0
42.0,0,0,0,12,31.37,0,1,1,0,0,0,0,0,0,0
65.0,0,0,2,12,11.13,0,1,1,0,0,0,0,1,0,0
43.0,0,0,0,13,18.42,0,1,0,0,1,0,0,1,0,1
125.0,0,0,2,23,2.23,0,1,0,0,1,0,1,0,1,0
50.0,0,0,3,16,22.78,0,1,1,0,0,0,1,0,0,0
209.0,0,1,1,17,18.2,1,1,1,0,0,0,0,1,0,0
52.0,0,0,2,11,19.02,0,1,1,0,0,0,0,0,0,0
80.0,0,0,0,8,11.6,0,1,0,1,0,0,1,0,0,0
34.0,0,0,0,19,21.18,0,1,1,0,0,0,0,0,1,0
25.0,0,0,0,20,31.64,0,1,0,1,0,0,0,1,0,0
65.0,0,1,0,18,31.35,0,1,0,0,1,0,1,1,0,0
68.0,0,1,0,8,9.94,0,1,0,0,1,0,0,0,1,0
61.838,0,0,1,8,10.42,0,1,1,0,0,0,0,1,0,0
48.0,0,1,0,12,10.55,0,1,0,1,0,0,0,0,1,0
119.0,0,0,1,13,8.3,0,1,0,1,0,0,1,0,1,0
45.0,0,0,1,11,16.51,0,1,1,0,0,0,1,1,0,0
40.0,0,1,0,4,4.92,0,1,0,0,1,0,0,1,0,0
66.0,0,0,1,14,16.85,0,1,1,0,0,0,0,1,0,0
60.0,0,0,2,10,13.56,2,1,0,1,0,0,0,0,1,0
52.8,0,0,1,10,11.39,0,1,0,1,0,0,0,0,1,0
61.9,0,0,0,6,10.83,0,1,0,1,0,0,0,0,0,0
40.0,0,1,0,13,18.84,0,1,0,1,0,0,0,1,0,0
110.0,0,0,0,17,25.62,1,1,1,0,0,0,1,0,0,0
47.0,0,0,0,13,32.12,1,1,1,0,0,0,0,0,0,0
50.0,0,0,1,18,23.57,1,1,1,0,0,0,0,1,0,0
120.0,0,0,0,12,19.63,0,1,1,0,0,0,0,0,1,0
65.0,0,1,1,14,23.9,0,1,0,1,0,0,0,1,0,0
50.0,0,0,1,7,14.26,0,1,0,1,0,0,1,1,0,0
36.0,0,0,1,12,17.47,0,1,1,0,0,0,1,0,1,0
92.0,0,0,0,12,32.94,0,1,1,0,0,0,1,1,0,0
47.0,0,0,0,6,21.58,0,1,0,1,0,0,1,0,0,0
100.0,0,0,0,13,20.14,0,1,1,0,0,0,1,0,0,0
145.0,0,0,1,33,18.68,0,1,1,0,0,0,0,0,0,0
161.0,0,0,0,7,8.39,2,1,1,0,0,0,0,1,0,0
50.0,0,0,1,5,17.38,1,1,0,1,0,0,0,1,0,0
47.0,0,0,1,11,21.8,0,1,0,1,0,0,0,0,1,0
104.0,0,0,3,7,19.31,1,1,1,0,0,0,1,0,1,0
240.0,0,1,0,7,3.44,2,1,0,1,0,0,0,1,0,0
33.0,0,0,1,15,36.36,0,1,0,1,0,0,1,0,0,0
32.0,0,0,1,6,13.73,0,1,1,0,0,0,1,1,0,0
39.76,0,0,2,8,21.46,1,1,0,1,0,0,0,1,0,0
25.0,0,0,1,17,10.03,0,1,0,1,0,0,0,0,1,0
80.0,0,1,0,7,20.99,0,1,1,0,0,0,0,1,0,0
35.0,0,0,0,5,22.29,1,1,0,0,1,0,1,1,0,0
185.25,0,2,0,7,12.85,0,1,1,0,0,0,1,0,1,0
36.0,0,0,1,37,27.87,0,1,0,1,0,0,0,0,1,0
72.0,0,0,0,14,25.97,0,1,0,1,0,0,0,1,0,1
65.0,0,0,1,9,11.43,0,1,0,1,0,0,0,0,1,1
69.5,0,0,0,10,14.59,1,1,0,0,1,0,0,1,0,0
70.0,0,0,0,15,17.11,0,1,0,1,0,0,0,0,1,0
65.0,0,0,1,4,11.06,0,1,0,1,0,0,1,1,0,1
30.0,0,0,0,7,17.87,0,1,0,1,0,0,0,0,1,0
130.0,0,0,1,5,14.8,0,1,0,0,1,0,0,1,0,0
52.0,0,0,0,12,23.86,0,1,0,0,1,0,0,0,1,0
90.0,0,0,0,11,10.09,0,1,0,1,0,0,0,1,0,0
75.0,0,0,0,12,18.93,0,1,0,1,0,0,0,1,0,0
20.0,0,0,0,5,23.71,0,1,0,1,0,0,0,1,0,1
80.0,0,0,1,14,20.43,0,1,1,0,0,0,0,0,0,0
38.0,0,0,0,5,19.84,0,1,1,0,0,0,1,1,0,0
42.0,0,0,0,13,23.54,0,1,1,0,0,0,0,0,1,0
65.0,0,0,0,17,23.56,0,1,1,0,0,0,1,0,1,0
53.0,0,0,0,6,1.27,1,1,0,1,0,0,0,1,0,0
45.0,0,0,0,13,22.83,0,1,1,0,0,0,0,0,0,0
85.0,0,0,0,9,18.24,0,1,1,0,0,0,0,0,1,1
75.0,0,0,1,10,14.05,0,1,1,0,0,0,1,1,0,0
94.031,0,0,4,7,7.02,0,1,1,0,0,0,0,0,1,0
38.0,0,0,0,4,1.17,0,1,0,1,0,0,0,0,1,0
54.0,0,0,0,8,14.64,0,1,1,0,0,0,1,0,0,0
